,RunId,iteration,Step,largura,altura,density,rule,alive_cells,dead_cells,average_rule,likeness,len_rule,len_born,len_survive
525,525,0,350,50,50,0.5,B51629483/S9326,0.6124,0.3876,1.0526315789473684,0.2424,4,8,4
526,526,0,350,50,50,0.5,B29486517/S726835941,1.0,0.0,0.9523809523809523,1.0,1,8,9
527,527,0,350,50,50,0.5,B315492/S1532486,0.6776,0.3224,1.0357142857142858,0.9952,1,6,7
528,528,0,350,50,50,0.5,B76/S3456,0.6404000000000001,0.3596,0.6923076923076923,0.994,2,2,4
529,529,0,350,50,50,0.5,B538724/S8265731,0.9712,0.0288,0.9458128078817734,0.9608,1,6,7
530,530,0,350,50,50,0.5,B195/S823,0.34319999999999995,0.6568,0.8666666666666666,0.6916,0,3,3
531,531,0,350,50,50,0.5,B439/S7835496,0.9464,0.0536,1.125,0.9948,4,3,7
532,532,0,350,50,50,0.5,B167982345/S32978,0.6228,0.3772,1.16,0.2388,4,9,5
533,533,0,350,50,50,0.5,B26/S2,0.2632,0.7368,0.5,0.598,1,2,1
534,534,0,350,50,50,0.5,B76483521/S57342,0.6724,0.3276,0.9333333333333333,0.4264,3,8,5
535,535,0,350,50,50,0.5,B6/S941276,0.5564,0.4436,0.8055555555555555,1.0,5,1,6
536,536,0,350,50,50,0.5,B241895/S23841,0.5388,0.4612,0.7448275862068966,0.438,1,6,5
537,537,0,350,50,50,0.5,B1/S8641,0.24719999999999998,0.7528,4.75,0.6604,3,1,4
538,538,0,350,50,50,0.5,B725/S824739165,1.0,0.0,1.0714285714285714,1.0,6,3,9
539,539,0,350,50,50,0.5,B42157/S9,0.41279999999999994,0.5872,2.368421052631579,0.188,4,5,1
540,540,0,350,50,50,0.5,B169347/S3,0.46440000000000003,0.5356,0.6,0.306,5,6,1
541,541,0,350,50,50,0.5,B168723954/S318972645,1.0,0.0,1.0,1.0,0,9,9
542,542,0,350,50,50,0.5,B198457362/S21875,0.6264000000000001,0.3736,0.9199999999999999,0.2576,4,9,5
543,543,0,350,50,50,0.5,B62931874/S9,0.5836,0.4164,1.8,0.0032,7,8,1
544,544,0,350,50,50,0.5,B5/S84269571,0.7343999999999999,0.2656,1.05,1.0,7,1,8
545,545,0,350,50,50,0.5,B2386/S5843926,0.6324000000000001,0.3676,1.112781954887218,0.9616,3,4,7
546,546,0,350,50,50,0.5,B4/S67293,0.2852,0.7148,1.35,0.9996,4,1,5
547,547,0,350,50,50,0.5,B7/S42,0.46120000000000005,0.5388,0.42857142857142855,1.0,1,1,2
548,548,0,350,50,50,0.5,B8/S981374526,0.9988,0.0012,0.625,1.0,8,1,9
549,549,0,350,50,50,0.5,B34198572/S7891546,0.994,0.006,1.1721611721611722,0.9976,1,8,7
550,550,0,350,50,50,0.5,B6523879/S7691285,0.9632000000000001,0.0368,0.9500000000000001,0.9628,0,7,7
551,551,0,350,50,50,0.5,B29/S983457621,0.9996,0.0004,0.9090909090909091,1.0,7,2,9
552,552,0,350,50,50,0.5,B395/S2459,0.41200000000000003,0.588,0.8823529411764706,0.6796,1,3,4
553,553,0,350,50,50,0.5,B38/S87,0.36319999999999997,0.6368,1.3636363636363635,1.0,0,2,2
554,554,0,350,50,50,0.5,B26197583/S63718,0.9076,0.0924,0.975609756097561,0.8352,3,8,5
555,555,0,350,50,50,0.5,B6947/S25341,0.5452,0.4548,0.46153846153846156,0.6724,1,4,5
556,556,0,350,50,50,0.5,B916842/S854631279,1.0,0.0,1.0,1.0,3,6,9
557,557,0,350,50,50,0.5,B4253198/S912768354,1.0,0.0,1.09375,1.0,2,7,9
558,558,0,350,50,50,0.5,B3698517/S1729,0.45599999999999996,0.544,0.8525641025641026,0.3768,3,7,4
559,559,0,350,50,50,0.5,B378/S412785639,0.9992,0.0008,0.8333333333333334,1.0,6,3,9
560,560,0,350,50,50,0.5,B86/S592841637,0.9996,0.0004,0.7142857142857143,1.0,7,2,9
561,561,0,350,50,50,0.5,B54786321/S3,0.39880000000000004,0.6012,0.6666666666666666,0.008,7,8,1
562,562,0,350,50,50,0.5,B538291/S9581473,0.6452,0.3548,1.1326530612244896,0.6988,1,6,7
563,563,0,350,50,50,0.5,B729613/S652971,0.6264000000000001,0.3736,1.0714285714285714,0.5716,0,6,6
564,564,0,350,50,50,0.5,B32497185/S94786351,0.9984,0.0016,1.1025641025641026,1.0,0,8,8
565,565,0,350,50,50,0.5,B326978/S71526389,0.9512,0.0488,0.8785714285714287,0.9932,2,6,8
566,566,0,350,50,50,0.5,B2175836/S7415362,0.7308,0.2692,0.875,0.578,0,7,7
567,567,0,350,50,50,0.5,B143/S985216743,0.9976,0.0024,1.875,1.0,6,3,9
568,568,0,350,50,50,0.5,B41935/S735961284,0.9988,0.0012,1.1363636363636362,1.0,4,5,9
569,569,0,350,50,50,0.5,B9172/S92,0.3376,0.6624,1.1578947368421053,0.43,2,4,2
570,570,0,350,50,50,0.5,B9758/S917324865,0.9988,0.0012,0.6896551724137931,1.0,5,4,9
571,571,0,350,50,50,0.5,B897146/S3759614,0.6859999999999999,0.314,0.8571428571428572,0.8172,1,6,7
572,572,0,350,50,50,0.5,B5731/S1,0.3628,0.6372,0.25,0.3724,3,4,1
573,573,0,350,50,50,0.5,B1587649/S5792,0.5548,0.4452,1.0062499999999999,0.31,3,7,4
574,574,0,350,50,50,0.5,B892736451/S967528431,1.0,0.0,1.0,1.0,0,9,9
575,575,0,350,50,50,0.5,B9587/S6,0.3944,0.6056,0.8275862068965517,1.0,3,4,1
576,576,0,350,50,50,0.5,B3145/S43157892,0.6432,0.3568,1.5,0.7196,4,4,8
577,577,0,350,50,50,0.5,B79/S1467952,0.654,0.346,0.6071428571428571,1.0,5,2,7
578,578,0,350,50,50,0.5,B2/S39672,0.352,0.648,2.7,0.7212,4,1,5
579,579,0,350,50,50,0.5,B2196/S763451,0.8348,0.1652,0.9629629629629629,0.9972,2,4,6
580,580,0,350,50,50,0.5,B5/S14728653,0.9968,0.0032,0.9,1.0,7,1,8
581,581,0,350,50,50,0.5,B2591/S925,0.4112,0.5888,1.2549019607843137,0.4492,1,4,3
582,582,0,350,50,50,0.5,B75249/S2549,0.5552,0.4448,0.9259259259259258,0.4808,1,5,4
583,583,0,350,50,50,0.5,B358/S7,0.20240000000000002,0.7976,1.3125,1.0,2,3,1
584,584,0,350,50,50,0.5,B87/S7283915,0.734,0.266,0.6666666666666666,1.0,5,2,7
585,585,0,350,50,50,0.5,B2834/S396542,0.7692,0.2308,1.1372549019607843,0.9928,2,4,6
586,586,0,350,50,50,0.5,B2459816/S7314,0.5868,0.4132,0.75,0.3908,3,7,4
587,587,0,350,50,50,0.5,B4269/S68149,0.4384,0.5616,1.0666666666666667,0.4708,1,4,5
588,588,0,350,50,50,0.5,B8/S83427,0.6424000000000001,0.3576,0.6,1.0,4,1,5
589,589,0,350,50,50,0.5,B615783249/S71,0.5124,0.4876,0.8,0.0128,7,9,2
590,590,0,350,50,50,0.5,B9431278/S6758219,0.926,0.074,1.1176470588235297,0.96,0,7,7
591,591,0,350,50,50,0.5,B4126389/S1,0.6028,0.3972,0.21212121212121213,0.0248,6,7,1
592,592,0,350,50,50,0.5,B53/S1674923,0.5944,0.4056,1.1428571428571428,0.6796,5,2,7
593,593,0,350,50,50,0.5,B5891/S95,0.25880000000000003,0.7412,1.2173913043478262,0.5408,2,4,2
594,594,0,350,50,50,0.5,B3496/S52763984,0.9888,0.0112,1.0,1.0,4,4,8
595,595,0,350,50,50,0.5,B23/S9,0.30720000000000003,0.6928,3.6,0.3648,1,2,1
596,596,0,350,50,50,0.5,B16/S9786,0.23160000000000003,0.7684,2.142857142857143,0.5628,2,2,4
597,597,0,350,50,50,0.5,B582694371/S874,0.5808,0.4192,1.2666666666666666,0.1596,6,9,3
598,598,0,350,50,50,0.5,B96132587/S5814326,0.7916,0.2084,0.8083623693379791,0.6268,1,8,7
599,599,0,350,50,50,0.5,B8673149/S1826397,0.884,0.116,0.9473684210526316,0.8168,0,7,7
600,600,0,350,50,50,0.5,B84/S7156,0.36719999999999997,0.6328,0.7916666666666666,1.0,2,2,4
601,601,0,350,50,50,0.5,B263/S3,0.3964,0.6036,0.8181818181818182,0.4068,2,3,1
602,602,0,350,50,50,0.5,B784/S913548,0.08999999999999997,0.91,0.7894736842105263,1.0,3,3,6
603,603,0,350,50,50,0.5,B216874395/S86975,0.9572,0.0428,1.4,0.9168,4,9,5
604,604,0,350,50,50,0.5,B8579/S138,0.3912,0.6088,0.5517241379310345,1.0,1,4,3
605,605,0,350,50,50,0.5,B65382/S94712,0.522,0.478,0.9583333333333333,0.3732,0,5,5
606,606,0,350,50,50,0.5,B893167542/S512,0.594,0.406,0.5333333333333333,0.1916,6,9,3
607,607,0,350,50,50,0.5,B27/S268,0.3104,0.6896,1.1851851851851851,0.5976,1,2,3
608,608,0,350,50,50,0.5,B825647/S268975143,1.0,0.0,0.9375,1.0,3,6,9
609,609,0,350,50,50,0.5,B394875162/S75,0.49239999999999995,0.5076,1.2,0.0024,7,9,2
610,610,0,350,50,50,0.5,B531/S1723968,0.4992,0.5008,1.7142857142857144,0.5088,4,3,7
611,611,0,350,50,50,0.5,B93/S518274,0.42200000000000004,0.578,0.75,0.7236,4,2,6
612,612,0,350,50,50,0.5,B296483175/S74258391,0.8140000000000001,0.186,0.975,0.6492,1,9,8
613,613,0,350,50,50,0.5,B798246153/S86,0.49839999999999995,0.5016,1.4,0.0,7,9,2
614,614,0,350,50,50,0.5,B8935/S283,0.03400000000000003,0.966,0.6933333333333332,0.9696,1,4,3
615,615,0,350,50,50,0.5,B8542/S63421,0.5820000000000001,0.418,0.6736842105263158,0.578,1,4,5
616,616,0,350,50,50,0.5,B629845731/S619,0.5067999999999999,0.4932,1.0666666666666667,0.0008,6,9,3
617,617,0,350,50,50,0.5,B9/S76,0.5167999999999999,0.4832,0.7222222222222222,1.0,1,1,2
618,618,0,350,50,50,0.5,B48126/S8,0.3984,0.6016,1.9047619047619047,0.2452,4,5,1
619,619,0,350,50,50,0.5,B3/S2917463,0.7428,0.2572,1.5238095238095237,0.9976,6,1,7
620,620,0,350,50,50,0.5,B6952/S738516429,0.9992,0.0008,0.9090909090909091,1.0,5,4,9
621,621,0,350,50,50,0.5,B85934/S61827534,0.9996,0.0004,0.7758620689655172,1.0,3,5,8
622,622,0,350,50,50,0.5,B2487/S85374,0.6148,0.3852,1.0285714285714287,0.7128,1,4,5
623,623,0,350,50,50,0.5,B3951/S5492,0.5124,0.4876,1.1111111111111112,0.5528,0,4,4
624,624,0,350,50,50,0.5,B817/S7,0.21599999999999997,0.784,1.3125,0.5628,2,3,1
625,625,0,350,50,50,0.5,B812439756/S361,0.6036,0.3964,0.6666666666666667,0.2124,6,9,3
626,626,0,350,50,50,0.5,B82197435/S2649738,0.9404,0.0596,1.1428571428571428,0.8912,1,8,7
627,627,0,350,50,50,0.5,B29153/S25694713,0.94,0.06,1.15625,0.9984,3,5,8
628,628,0,350,50,50,0.5,B62931574/S13598,0.6012,0.3988,1.1243243243243244,0.2512,3,8,5
629,629,0,350,50,50,0.5,B269587314/S87,0.4952,0.5048,1.5,0.0,7,9,2
630,630,0,350,50,50,0.5,B739425/S718,0.5004,0.4996,1.0666666666666667,0.0432,3,6,3
631,631,0,350,50,50,0.5,B19786534/S23,0.5107999999999999,0.4892,0.46511627906976744,0.25,6,8,2
632,632,0,350,50,50,0.5,B72985143/S3,0.404,0.596,0.6153846153846154,0.0132,7,8,1
633,633,0,350,50,50,0.5,B68154/S58961,0.46640000000000004,0.5336,1.2083333333333333,0.2828,0,5,5
634,634,0,350,50,50,0.5,B43861759/S82,0.5136000000000001,0.4864,0.9302325581395349,0.1684,6,8,2
635,635,0,350,50,50,0.5,B728196/S254963871,0.9996,0.0004,0.9090909090909091,1.0,3,6,9
636,636,0,350,50,50,0.5,B897/S576413,0.83,0.17,0.5416666666666666,0.9956,3,3,6
637,637,0,350,50,50,0.5,B465/S9,0.1784,0.8216,1.8,1.0,2,3,1
638,638,0,350,50,50,0.5,B1/S96835,0.27680000000000005,0.7232,6.2,0.6076,4,1,5
639,639,0,350,50,50,0.5,B536/S7,0.16279999999999994,0.8372,1.5,1.0,2,3,1
640,640,0,350,50,50,0.5,B1285/S7142,0.45199999999999996,0.548,0.875,0.5576,0,4,4
641,641,0,350,50,50,0.5,B8/S384,0.504,0.496,0.625,1.0,2,1,3
642,642,0,350,50,50,0.5,B389615/S75,0.36960000000000004,0.6304,1.125,0.3204,4,6,2
643,643,0,350,50,50,0.5,B7856/S8415,0.30479999999999996,0.6952,0.6923076923076923,1.0,0,4,4
644,644,0,350,50,50,0.5,B693528417/S35967482,1.0,0.0,1.1,1.0,1,9,8
645,645,0,350,50,50,0.5,B61329/S75241,0.5608,0.4392,0.9047619047619047,0.618,0,5,5
646,646,0,350,50,50,0.5,B369452817/S94721536,0.6948,0.3052,0.925,0.508,1,9,8
647,647,0,350,50,50,0.5,B37/S192,0.1856,0.8144,0.8,1.0,1,2,3
648,648,0,350,50,50,0.5,B62593/S647923518,1.0,0.0,1.0,1.0,4,5,9
649,649,0,350,50,50,0.5,B8542/S946,0.4588,0.5412,1.3333333333333333,0.3656,1,4,3
650,650,0,350,50,50,0.5,B287/S7315,0.3376,0.6624,0.7058823529411764,0.6488,1,3,4
651,651,0,350,50,50,0.5,B84397/S625,0.44599999999999995,0.554,0.6989247311827956,0.4896,2,5,3
652,652,0,350,50,50,0.5,B61497/S36,0.32199999999999995,0.678,0.8333333333333333,0.5424,3,5,2
653,653,0,350,50,50,0.5,B247365/S964258,0.7448,0.2552,1.2592592592592593,0.5436,0,6,6
654,654,0,350,50,50,0.5,B9382/S54982,0.4948,0.5052,1.018181818181818,0.6056,1,4,5
655,655,0,350,50,50,0.5,B854769/S7,0.1744,0.8256,1.0769230769230769,1.0,5,6,1
656,656,0,350,50,50,0.5,B471/S493,0.37960000000000005,0.6204,1.3333333333333333,0.5864,0,3,3
657,657,0,350,50,50,0.5,B593417826/S4527,0.6936,0.3064,0.9,0.4136,5,9,4
658,658,0,350,50,50,0.5,B89572/S94,0.28359999999999996,0.7164,1.0483870967741935,0.5008,3,5,2
659,659,0,350,50,50,0.5,B7893214/S7416983,0.8316,0.1684,1.1176470588235297,0.8504,0,7,7
660,660,0,350,50,50,0.5,B12794653/S14786259,0.9628,0.0372,1.135135135135135,0.9984,0,8,8
661,661,0,350,50,50,0.5,B34678529/S2,0.508,0.492,0.36363636363636365,0.0164,7,8,1
662,662,0,350,50,50,0.5,B238745/S32791,0.5452,0.4548,0.910344827586207,0.2832,1,6,5
663,663,0,350,50,50,0.5,B468952137/S63249,0.6628000000000001,0.3372,0.96,0.3188,4,9,5
664,664,0,350,50,50,0.5,B491286357/S435,0.6292,0.3708,0.8,0.278,6,9,3
665,665,0,350,50,50,0.5,B571/S85,0.236,0.764,1.5,0.536,1,3,2
666,666,0,350,50,50,0.5,B187/S398267,0.41879999999999995,0.5812,1.09375,0.9692,3,3,6
667,667,0,350,50,50,0.5,B1/S6247183,0.8572,0.1428,4.428571428571429,0.9984,6,1,7
668,668,0,350,50,50,0.5,B52871/S31482,0.5384,0.4616,0.782608695652174,0.558,0,5,5
669,669,0,350,50,50,0.5,B3851/S79238,0.4608,0.5392,1.3647058823529412,0.4816,1,4,5
670,670,0,350,50,50,0.5,B257/S86,0.252,0.748,1.5,0.5056,1,3,2
671,671,0,350,50,50,0.5,B247/S3,0.35919999999999996,0.6408,0.6923076923076924,0.4548,2,3,1
672,672,0,350,50,50,0.5,B328741/S68,0.47519999999999996,0.5248,1.68,0.1868,4,6,2
673,673,0,350,50,50,0.5,B82561734/S986741325,1.0,0.0,1.1111111111111112,1.0,1,8,9
674,674,0,350,50,50,0.5,B14863/S573968412,0.9996,0.0004,1.1363636363636362,1.0,4,5,9
675,675,0,350,50,50,0.5,B24593678/S2,0.498,0.502,0.36363636363636365,0.0116,7,8,1
676,676,0,350,50,50,0.5,B9/S438762915,0.996,0.004,0.5555555555555556,1.0,8,1,9
677,677,0,350,50,50,0.5,B45217/S531967,0.726,0.274,1.3596491228070178,0.6968,1,5,6
678,678,0,350,50,50,0.5,B56824/S492135,0.5936,0.4064,0.8,0.4988,1,5,6
679,679,0,350,50,50,0.5,B954831726/S9476,0.7152000000000001,0.2848,1.3,0.444,5,9,4
680,680,0,350,50,50,0.5,B67429153/S75,0.5028,0.4972,1.2972972972972974,0.0024,6,8,2
681,681,0,350,50,50,0.5,B4925867/S8253716,0.98,0.02,0.7804878048780488,0.96,0,7,7
682,682,0,350,50,50,0.5,B19/S195724863,0.9988,0.0012,1.0,1.0,7,2,9
683,683,0,350,50,50,0.5,B1/S361728459,0.9964,0.0036,5.0,0.9992,8,1,9
684,684,0,350,50,50,0.5,B35762481/S871,0.5032,0.4968,1.1851851851851851,0.0152,5,8,3
685,685,0,350,50,50,0.5,B582749/S43981572,0.694,0.306,0.8357142857142857,0.6144,2,6,8
686,686,0,350,50,50,0.5,B92457/S25386,0.6432,0.3568,0.8888888888888888,0.578,0,5,5
687,687,0,350,50,50,0.5,B6257/S4169827,0.8968,0.1032,1.0571428571428572,0.9056,3,4,7
688,688,0,350,50,50,0.5,B32/S2497815,0.48960000000000004,0.5104,2.0571428571428574,0.6624,5,2,7
689,689,0,350,50,50,0.5,B687123945/S61,0.49839999999999995,0.5016,0.7,0.0,7,9,2
690,690,0,350,50,50,0.5,B5472619/S835297,0.6676,0.3324,1.1666666666666667,0.3984,1,7,6
691,691,0,350,50,50,0.5,B4892561/S8673952,0.9484,0.0516,1.1428571428571428,0.9568,0,7,7
692,692,0,350,50,50,0.5,B8/S965472813,0.9984,0.0016,0.625,1.0,8,1,9
693,693,0,350,50,50,0.5,B324/S68172439,0.5544,0.4456,1.6666666666666667,0.966,5,3,8
694,694,0,350,50,50,0.5,B1564/S597381624,0.9996,0.0004,1.25,1.0,5,4,9
695,695,0,350,50,50,0.5,B8/S927145638,0.9944,0.0056,0.625,1.0,8,1,9
696,696,0,350,50,50,0.5,B96413572/S53724,0.6796,0.3204,0.9081081081081082,0.4512,3,8,5
697,697,0,350,50,50,0.5,B567318/S57684913,0.9976,0.0024,1.075,1.0,2,6,8
698,698,0,350,50,50,0.5,B7/S518,0.5124,0.4876,0.6666666666666667,1.0,2,1,3
699,699,0,350,50,50,0.5,B193768542/S23954,0.6088,0.3912,0.9199999999999999,0.2892,4,9,5
700,700,0,350,50,50,0.5,B379/S76,0.32599999999999996,0.674,1.0263157894736843,1.0,1,3,2
701,701,0,350,50,50,0.5,B34762/S675384129,0.9988,0.0012,1.1363636363636362,1.0,4,5,9
702,702,0,350,50,50,0.5,B451/S917265,0.5628,0.4372,1.5,0.6008,3,3,6
703,703,0,350,50,50,0.5,B29/S13468925,0.9884,0.0116,0.8636363636363636,1.0,6,2,8
704,704,0,350,50,50,0.5,B71/S7265483,0.9848,0.0152,1.25,0.988,5,2,7
705,705,0,350,50,50,0.5,B697/S8,0.4424,0.5576,1.090909090909091,1.0,2,3,1
706,706,0,350,50,50,0.5,B4216/S543,0.5780000000000001,0.422,1.2307692307692308,0.5692,1,4,3
707,707,0,350,50,50,0.5,B764/S38,0.2136,0.7864,0.9705882352941176,1.0,1,3,2
708,708,0,350,50,50,0.5,B16/S63759128,0.6464,0.3536,1.4642857142857142,0.9992,6,2,8
709,709,0,350,50,50,0.5,B2136/S83716254,0.9996,0.0004,1.5,1.0,4,4,8
710,710,0,350,50,50,0.5,B786359421/S6,0.502,0.498,1.2,0.0,8,9,1
711,711,0,350,50,50,0.5,B51746/S63,0.49639999999999995,0.5036,0.9782608695652175,0.3392,3,5,2
712,712,0,350,50,50,0.5,B849751/S2,0.36639999999999995,0.6336,0.3529411764705882,0.4512,5,6,1
713,713,0,350,50,50,0.5,B9563/S72,0.06999999999999995,0.93,0.782608695652174,0.9936,2,4,2
714,714,0,350,50,50,0.5,B94351/S837451269,0.9984,0.0016,1.1363636363636362,1.0,4,5,9
715,715,0,350,50,50,0.5,B61/S7628,0.25880000000000003,0.7412,1.6428571428571428,0.6228,2,2,4
716,716,0,350,50,50,0.5,B41/S247516893,0.9996,0.0004,2.0,1.0,7,2,9
717,717,0,350,50,50,0.5,B123/S83,0.38839999999999997,0.6116,2.75,0.3548,1,3,2
718,718,0,350,50,50,0.5,B914725368/S5482179,0.76,0.24,1.0285714285714287,0.5216,2,9,7
719,719,0,350,50,50,0.5,B198743256/S1,0.4948,0.5052,0.2,0.0056,8,9,1
720,720,0,350,50,50,0.5,B2473/S52376498,0.9904,0.0096,1.375,1.0,4,4,8
721,721,0,350,50,50,0.5,B7269183/S675431,0.6708000000000001,0.3292,0.8425925925925924,0.9028,1,7,6
722,722,0,350,50,50,0.5,B1/S4812,0.6164000000000001,0.3836,3.75,0.9932,3,1,4
723,723,0,350,50,50,0.5,B458/S972356,0.15680000000000005,0.8432,0.9411764705882352,0.9536,3,3,6
724,724,0,350,50,50,0.5,B628413/S619387,0.5952,0.4048,1.4166666666666667,0.408,0,6,6
725,725,0,350,50,50,0.5,B8/S9546271,0.6456,0.3544,0.6071428571428571,1.0,6,1,7
726,726,0,350,50,50,0.5,B83296/S34596,0.6364000000000001,0.3636,0.9642857142857144,0.7112,0,5,5
727,727,0,350,50,50,0.5,B8675/S7952,0.352,0.648,0.8846153846153846,1.0,0,4,4
728,728,0,350,50,50,0.5,B713486952/S721386,0.9364,0.0636,0.9,0.8716,3,9,6
729,729,0,350,50,50,0.5,B173962854/S3712689,0.926,0.074,1.0285714285714287,0.8516,2,9,7
730,730,0,350,50,50,0.5,B6957/S6235,0.3752,0.6248,0.5925925925925926,1.0,0,4,4
731,731,0,350,50,50,0.5,B8/S42931,0.7884,0.2116,0.475,1.0,4,1,5
732,732,0,350,50,50,0.5,B65/S41,0.3316,0.6684,0.45454545454545453,1.0,0,2,2
733,733,0,350,50,50,0.5,B6/S96745,0.45320000000000005,0.5468,1.0333333333333334,1.0,4,1,5
734,734,0,350,50,50,0.5,B71643582/S4692385,0.7896,0.2104,1.1746031746031746,0.5812,1,8,7
735,735,0,350,50,50,0.5,B729864513/S581,0.5024,0.4976,0.9333333333333333,0.008,6,9,3
736,736,0,350,50,50,0.5,B375681/S8,0.33520000000000005,0.6648,1.6,0.3264,5,6,1
737,737,0,350,50,50,0.5,B483/S89364,0.5316000000000001,0.4684,1.2,0.548,2,3,5
738,738,0,350,50,50,0.5,B431962587/S286751394,1.0,0.0,1.0,1.0,0,9,9
739,739,0,350,50,50,0.5,B16/S342891567,0.998,0.002,1.4285714285714286,1.0,7,2,9
740,740,0,350,50,50,0.5,B49136278/S61824397,0.9624,0.0376,1.0,0.9516,0,8,8
741,741,0,350,50,50,0.5,B3/S6752914,0.7263999999999999,0.2736,1.6190476190476188,0.9872,6,1,7
742,742,0,350,50,50,0.5,B871359642/S671254398,1.0,0.0,1.0,1.0,0,9,9
743,743,0,350,50,50,0.5,B8795421/S7,0.394,0.606,1.361111111111111,0.2,6,7,1
744,744,0,350,50,50,0.5,B4/S245,0.22160000000000002,0.7784,0.9166666666666666,1.0,2,1,3
745,745,0,350,50,50,0.5,B65/S7932,0.37439999999999996,0.6256,0.9545454545454546,0.9984,2,2,4
746,746,0,350,50,50,0.5,B72849356/S2,0.518,0.482,0.36363636363636365,0.0148,7,8,1
747,747,0,350,50,50,0.5,B4697321/S14,0.5252,0.4748,0.546875,0.2052,5,7,2
748,748,0,350,50,50,0.5,B25/S3981746,0.48839999999999995,0.5116,1.5510204081632655,0.6688,5,2,7
749,749,0,350,50,50,0.5,B29547/S3972,0.49119999999999997,0.5088,0.9722222222222222,0.3768,1,5,4
750,750,0,350,50,50,0.5,B9413/S6,0.36360000000000003,0.6364,1.411764705882353,0.2692,3,4,1
751,751,0,350,50,50,0.5,B467852319/S35678,0.9804,0.0196,1.16,0.9604,4,9,5
752,752,0,350,50,50,0.5,B948/S4,0.3208,0.6792,0.5714285714285714,1.0,2,3,1
753,753,0,350,50,50,0.5,B19426573/S43985176,0.9544,0.0456,1.162162162162162,1.0,0,8,8
754,754,0,350,50,50,0.5,B43917/S7152946,0.796,0.204,1.0119047619047619,0.9752,2,5,7
755,755,0,350,50,50,0.5,B95312768/S275164983,1.0,0.0,0.975609756097561,1.0,1,8,9
756,756,0,350,50,50,0.5,B583/S39241785,0.5564,0.4436,0.9140625,0.9876,5,3,8
757,757,0,350,50,50,0.5,B286/S58672,0.32720000000000005,0.6728,1.05,0.5928,2,3,5
758,758,0,350,50,50,0.5,B174538/S9,0.46519999999999995,0.5348,1.9285714285714284,0.0756,5,6,1
759,759,0,350,50,50,0.5,B4237968/S264985317,0.9996,0.0004,0.8974358974358975,1.0,2,7,9
760,760,0,350,50,50,0.5,B97/S21387569,0.7556,0.2444,0.640625,1.0,6,2,8
761,761,0,350,50,50,0.5,B974835/S3,0.20199999999999996,0.798,0.5,0.6828,5,6,1
762,762,0,350,50,50,0.5,B624539/S4165,0.7008,0.2992,0.8275862068965518,0.5116,2,6,4
763,763,0,350,50,50,0.5,B76514892/S42169,0.636,0.364,0.8380952380952381,0.3536,3,8,5
764,764,0,350,50,50,0.5,B7/S24,0.5008,0.4992,0.42857142857142855,1.0,1,1,2
765,765,0,350,50,50,0.5,B361/S659813,0.48040000000000005,0.5196,1.5999999999999999,0.6136,3,3,6
766,766,0,350,50,50,0.5,B48/S5782,0.30679999999999996,0.6932,0.9166666666666666,1.0,2,2,4
767,767,0,350,50,50,0.5,B2785139/S4,0.49639999999999995,0.5036,0.8,0.234,6,7,1
768,768,0,350,50,50,0.5,B82467913/S928734516,0.9992,0.0008,1.0,1.0,1,8,9
769,769,0,350,50,50,0.5,B365/S6248,0.3892,0.6108,1.0714285714285714,0.6024,1,3,4
770,770,0,350,50,50,0.5,B758/S3,0.3768,0.6232,0.44999999999999996,1.0,2,3,1
771,771,0,350,50,50,0.5,B53649821/S89,0.5144,0.4856,1.7894736842105263,0.0032,6,8,2
772,772,0,350,50,50,0.5,B74/S9,0.352,0.648,1.6363636363636365,1.0,1,2,1
773,773,0,350,50,50,0.5,B41976/S817629,0.38880000000000003,0.6112,1.0185185185185184,0.568,1,5,6
774,774,0,350,50,50,0.5,B765291843/S2,0.4708,0.5292,0.4,0.0016,8,9,1
775,775,0,350,50,50,0.5,B1746/S92,0.31720000000000004,0.6828,1.2222222222222223,0.5296,2,4,2
776,776,0,350,50,50,0.5,B853679/S95782314,0.7876,0.2124,0.7697368421052632,0.5984,2,6,8
777,777,0,350,50,50,0.5,B97436/S359147826,0.9996,0.0004,0.8620689655172414,1.0,4,5,9
778,778,0,350,50,50,0.5,B8796/S1,0.4536,0.5464,0.13333333333333333,1.0,3,4,1
779,779,0,350,50,50,0.5,B18369247/S5912,0.5384,0.4616,0.85,0.2796,4,8,4
780,780,0,350,50,50,0.5,B2185/S236571894,0.9996,0.0004,1.25,1.0,5,4,9
781,781,0,350,50,50,0.5,B273/S27,0.36160000000000003,0.6384,1.125,0.4268,1,3,2
782,782,0,350,50,50,0.5,B75/S7651384,0.9152,0.0848,0.8095238095238094,1.0,5,2,7
783,783,0,350,50,50,0.5,B8234/S6398,0.484,0.516,1.5294117647058822,0.3412,0,4,4
784,784,0,350,50,50,0.5,B3/S9618,0.31720000000000004,0.6828,2.0,0.9944,3,1,4
785,785,0,350,50,50,0.5,B1479/S3,0.31399999999999995,0.686,0.5714285714285714,0.5364,3,4,1
786,786,0,350,50,50,0.5,B9/S12,0.5292,0.4708,0.16666666666666666,1.0,1,1,2
787,787,0,350,50,50,0.5,B28961453/S5762,0.7376,0.2624,1.0526315789473684,0.6028,4,8,4
788,788,0,350,50,50,0.5,B9758621/S41,0.42879999999999996,0.5712,0.4605263157894737,0.4196,5,7,2
